Date,AAPL,GOOG,EUR=X,JPY=X,^DJI,^GSPC,MSFT_Lag,MSFT_3Lag,MSFT_6Lag,MSFT_12Lag,MSFT_pred
2012-02-22,0.007002477287348263,-0.0029892915784932583,-0.008308616936647584,0.018585795729221033,0.004678303062433997,0.005287760525551022,0.03316300163196795,0.057252467100515236,0.11978377947310026,0.245211336714946,0.014918521778296334
2012-02-29,0.055723626706539076,0.016816688345471675,-0.0175683840519687,0.0081093514681978,0.001035149377752731,0.005889857643355256,0.014918521778296334,0.04478117781258861,0.11613032253158861,0.2275641114468483,0.003145657881400865
2012-03-07,-0.021899362865081873,-0.01869363248833178,0.026664765182611627,0.0022340867841936785,-0.00889830625985688,-0.009601663390697013,0.003145657881400865,0.05122718129166515,0.08177158785300209,0.22597420676251811,0.028790110911193434
2012-03-14,0.10523236944766579,0.015031512197914765,0.0032754664594864535,0.028115718038479898,0.027412391569576755,0.030327324984080306,0.028790110911193434,0.04685429057089063,0.10410675767140587,0.2484848680646481,-0.026594041171377647
2012-03-21,0.02167720499572834,0.038206156304828376,-0.01194812948788232,0.00828289278855987,-0.005279865762151559,0.006156231054166739,-0.026594041171377647,0.005341727621216652,0.050122905433805265,0.2121574424696968,0.00873636714034598
2012-03-28,0.024785758366840938,0.02435793626935734,-0.006854117501085888,-0.007222733674603354,0.00012112712224343625,0.0018871933072119873,0.00873636714034598,0.010932436880161767,0.062159618171826914,0.21509894607963576,-0.030917275700412805
2012-04-04,0.010773625342555881,-0.03193365036524476,0.007793485661954702,-0.002628375283109996,-0.00392810241938335,-0.004692522873463112,-0.030917275700412805,-0.04877494973144447,-0.0019206591605538392,0.11786312031254642,-0.0073967067356450755
2012-04-12,-0.0024697843974132994,0.02466382128225586,0.0018384691911477735,-0.017522830476406348,-0.006766366720809103,-0.008175098393049751,-0.0073967067356450755,-0.0295776152957119,-0.02423588767449525,0.09189443485709337,0.0009679202806420761
2012-04-19,-0.05840314802669777,-0.08276270185135637,0.0,0.0035980989305688382,-0.0017325538016024211,-0.007704824446223668,0.0009679202806420761,-0.037346062155415805,-0.026413625275254038,0.055357962577748054,0.03485778661630645
2012-04-26,0.03390724279518853,0.026623898926697365,-0.008564524008610686,0.0,0.018382808444462384,0.016608784192327697,0.03485778661630645,0.028429000161303453,-0.02034594957014102,0.08376080810126485,-0.010959883524026104
2012-05-03,-0.043520226212483415,-0.00725655767832567,0.006463095448027978,-0.01460803466861016,0.00014915837396678455,-0.006025369306827955,-0.010959883524026104,0.024865823372922424,-0.004711791922789477,0.04541111351101579,-0.03264291292082522
2012-05-10,-0.019612928253887496,0.004311413016034216,0.016171493928375413,-0.005142982468046675,-0.026979980223895694,-0.02442690939905834,-0.03264291292082522,-0.00874500982854487,-0.046091071983960674,0.01606854618786624,-0.033744533918977915
2012-05-17,-0.07344476406776179,0.015185717116612096,0.01604139389275766,0.007997036239014044,-0.032618708491513715,-0.03990991404767463,-0.033744533918977915,-0.07734733036382924,-0.048918330202525784,-0.05083898936307962,-0.02211349267291718
2012-05-24,0.06428855336617989,-0.03161570281220971,0.013404386782652211,-0.011641870545347821,0.006988569704100556,0.012051052037362453,-0.02211349267291718,-0.08850093951272031,-0.06363511613979789,-0.08787100381429314,-0.021558516683629847
2012-06-01,-0.007688919907377745,-0.05565687030769517,0.013942726639487285,-0.014312376191279341,-0.03336680392563807,-0.032819111203133744,-0.021558516683629847,-0.07741654327552494,-0.08616155310406981,-0.11257517837932385,0.041313925188784406
2012-06-08,0.033876599670804364,0.016449472223370343,-0.016704475171643335,0.01468889051198552,0.03531627383492797,0.03658278947721705,0.041313925188784406,-0.0023580841677626196,-0.07970541453159186,-0.10005136410173288,0.012401728875962803
2012-06-15,-0.010723815274597648,-0.02784559619388638,-0.004535728359199492,-0.0033687669738693415,0.016821739706283978,0.01287627431675098,0.012401728875962803,0.03215713738111736,-0.05634380213160295,-0.061055594054392426,0.022398837990659892
2012-06-22,0.013786418215985918,0.012271384313368827,0.0060431025014482664,0.007501190405824865,-0.009948908902645215,-0.005840461085095505,0.022398837990659892,0.0761144920554071,-0.0013020512201178391,-0.04739312320407851,-0.003589516293624584
2012-06-29,0.0032587572999349668,0.014919298265740899,0.008872268298046049,-0.008874467212874215,0.018754578791373433,0.02012541257918876,-0.003589516293624584,0.03121105057299811,0.02885296640523549,-0.020065363797290292,-0.0194757814888189
2012-07-09,0.049914736624370626,0.010188116607714903,0.030791983626099334,-0.004531854015861647,-0.011227294087989392,-0.007146572665289952,-0.0194757814888189,-0.0006664597917835913,0.03149067758933377,-0.032144438550464116,-0.018843069660936074
2012-07-16,-0.011435204519702591,-0.01910594723944392,0.001839037501910279,-0.0038827978152262688,-0.0007131838521701184,0.0008721435249121612,-0.018843069660936074,-0.04190836744337956,0.034206124612027544,-0.051955428492042266,-0.005449599457100884
2012-07-23,-0.005087836663826728,0.06822027024536137,0.009993977065627907,-0.00913597577683678,-0.00045189002926449007,-0.0023075531493681467,-0.005449599457100884,-0.04376845060685586,-0.012557400033857746,-0.0922628145654496,0.012220067291609293
2012-07-30,-0.014680856362256467,0.02691276077757543,-0.01453639235061746,0.0006371845099959472,0.027259453457750382,0.025427039996248624,0.012220067291609293,-0.012072601826427665,-0.012739061618211256,-0.0690828637498142,0.010404570199501695
2012-08-06,0.04521210326557501,0.01650077758532209,-0.010016745264402716,0.001400300781600805,0.00339817946485077,0.006425519617258679,0.010404570199501695,0.017175038034010104,-0.024733329409369453,-0.026035380629487292,0.014584236809511264
2012-08-13,0.011895868085128214,0.0263902164247245,0.012253724425361656,-0.004590096149700962,0.0039502498556593935,0.00706136213413,0.014584236809511264,0.03720887430062225,-0.0065595763062336054,0.022293390099001886,0.011451143819976028
2012-08-20,0.05429278497874668,0.023257442572910847,-0.004503598474836612,0.01597399736057259,0.007731190349398176,0.009935466090757572,0.011451143819976028,0.03643995082898899,0.024367349002561323,0.055858026591895094,-0.0016278446313902073
2012-08-27,0.015707032438691204,-0.009399587835750012,-0.013833732916657376,-0.0098585069459034,-0.011135741904615415,-0.005437434865970481,-0.0016278446313902073,0.024407535998097085,0.04158257403210719,0.07578869864413473,-0.009823299188585821
2012-09-04,-0.0010513895540849028,0.017508213093288205,-0.006773736438437011,-0.005232754155512609,-0.00678346806429353,-0.003907115363213087,-0.009823299188585821,0.0,0.03720887430062225,0.024651474266764506,0.01307640482623551
2012-09-11,-0.021534843055978747,0.016239405551892183,-0.013814326311377356,-0.001443476968253421,0.02180872065353512,0.020166346394461243,0.01307640482623551,0.0016252610062594819,0.03806521183524847,0.025326150217037213,0.012586881746203371
2012-09-18,0.06067179170302239,0.036999039887628093,-0.026942110874621394,0.00569793078840064,0.017947469013151363,0.01780963505686639,0.012586881746203371,0.01583998738385306,0.040247523381950145,0.015514193972580692,-0.02566328657243888
2012-09-25,-0.04125779788276995,0.042093061990534864,0.012934349731970052,-0.01033628262677233,-0.007926108621141736,-0.012223889592111625,-0.02566328657243888,0.0,0.0,-0.0065595763062336054,-0.0243142552795228
2012-10-02,-0.01832470848234724,0.010397491847213836,0.004132763891771418,0.0022706395633216303,0.001841918087000849,0.0028815706549876197,-0.0243142552795228,-0.03739066010575831,-0.03576539909949883,-0.011398050096937506,-0.012894619021099452
2012-10-09,-0.03925998146638232,-0.017188019050440317,-0.006854194717174911,0.00313449297596069,-0.000655150190635112,-0.0029578680419151127,-0.012894619021099452,-0.06287216087306113,-0.04703217348920807,-0.005449599457100884,0.007146502521729214
2012-10-16,0.021686503627849962,0.0008194640989191981,0.0006485876319759498,0.006404584520163681,0.005790883959390314,0.009280596484324555,0.007146502521729214,-0.030062371778893038,-0.030062371778893038,0.007146502521729214,-0.05006261029641035
2012-10-23,-0.057697183885280445,-0.09037413727639354,-0.007811499697562951,0.015128188351460459,-0.03371256198892958,-0.02915800764316323,-0.05006261029641035,-0.055810726795780585,-0.0932013869015389,-0.05513617506629043,0.051079410469733855
2012-11-01,-0.027805716355826515,0.010585340614875705,0.0,0.000275559797072944,0.009879639945982177,0.010194745048428544,0.051079410469733855,0.008163302695052721,-0.05470885817800841,-0.014461334796058267,-0.02434548467996489
2012-11-08,-0.10375257167862628,-0.05270343916523945,0.01594885436810614,0.001376470330466617,-0.032355822657086364,-0.03571015526782162,-0.02434548467996489,-0.023328684506641384,-0.05339105628553442,-0.05339105628553442,-0.07755822153212044
2012-11-15,-0.022815245380423566,-0.007741201128006914,0.0021668278365647997,0.0028718972123140674,-0.021215878972320468,-0.017709339219718956,-0.07755822153212044,-0.05082429574235148,-0.10663502253813206,-0.1424004216376309,0.03826813170914711
2012-11-23,0.0836859354436088,0.03149523466364368,-0.007069126841078133,0.01515818064897445,0.036568886316636906,0.04041851364049087,0.03826813170914711,-0.06363557450293822,-0.0554722718078855,-0.10250444529709357,-0.03976959624284415
2012-11-30,0.02382592024558905,0.04450572635805905,-0.007612379049492857,-0.002528725198975401,0.001232935563086457,0.004976440706521146,-0.03976959624284415,-0.07905968606581748,-0.10238837057245886,-0.1324507423513519,-0.006028720407008414
2012-12-10,-0.10110653796730817,-0.014239677431020503,0.007006609125039143,0.0012604388829515756,0.015632728964249054,0.006428632971569037,0.01911245064341749,0.015713008227447478,-0.035014484348387054,-0.13325295991272101,0.005921551155846139
2012-12-18,-0.013931346491019792,0.03412299441116318,-0.01735769764174544,0.01868293013794098,0.007708447362562154,0.013184547382043554,0.008746403235287303,0.017569981540739743,-0.0724219064942404,-0.13203358063779547,-0.02572721294892988
2012-12-26,-0.03993275664533469,-0.017064034813206952,0.0038296571663982704,0.007546046267278506,-0.01786295044526831,-0.018810221080588718,-0.02572721294892988,0.018411181628025908,-0.0493927082742629,-0.11587832426194522,0.014415307290723156
2013-01-03,0.055174639079104804,0.020663359339963883,0.0033009835522705977,0.018584718715888293,0.02088441013075837,0.027467717213830234,0.014415307290723156,-0.002565502422919419,0.019267008083890147,-0.0971433837513036,-0.029419397022872662
2013-01-10,-0.03489427467810646,0.024312668777229263,0.009707509528873115,0.009783003383670774,0.005945788530810958,0.008698703007017805,-0.029419397022872662,-0.040731302681079384,-0.02316132114033964,-0.08993610628631776,0.029419397022872662
2013-01-17,-0.04060247005536599,-0.0415257738630217,-0.01791406205449858,0.0056232959026578655,0.00922153071298304,0.005973446326717813,0.029419397022872662,0.014415307290723156,0.032826488918749064,-0.07933674223652121,0.022856034681441262
2013-01-25,-0.1334517597733571,0.05783217923655215,0.0002406851664759624,0.008171723115368401,0.02182255503077357,0.014759489253568958,0.022856034681441262,0.022856034681441262,0.020290532258521843,0.0,0.0017918350928423088
2013-02-01,0.030757867517256177,0.02868236499598087,-0.01791395229530507,0.012608205635816105,0.008156750323994544,0.006770346100278601,0.0017918350928423088,0.05406726679715623,0.013335964116076848,-0.05908594237816356,-0.013698882977515758
2013-02-08,0.04601287256437114,0.01251802591126605,0.016415502340147103,0.020784199784926294,-0.001201332630333951,0.0031407829007283894,-0.013698882977515758,0.010948986796767812,0.02536429408749097,-0.02402841418677193,0.016559089537429017
2013-02-15,-0.03169842532171829,0.009529507942024118,0.0027276704819915176,-0.007245891481240108,-0.0008014348478795341,0.0012245931337968585,0.016559089537429017,0.0046520416527555675,0.02750807633419683,0.046775084418086976,-0.023114043728334366
2013-02-25,-0.038456046059570426,-0.0026773150045347194,0.011159777536454418,0.005299531351221631,-0.014232779631514703,-0.021240084652310642,-0.023114043728334366,-0.020253837168421107,0.033813429628735125,0.010652108488395484,0.028099787319261438
2013-03-04,-0.05274444725059446,0.03812476785667762,0.013656504703580596,-0.006986760147853488,0.024625098621353203,0.02479340851800682,0.028099787319261438,0.02154483312835609,0.0324938199251239,0.06532030884387297,-0.009996469428091626
2013-03-11,0.041548265196598155,0.016084199971785118,0.002223419146568484,0.027471713604698245,0.022360931178138088,0.02013426812394936,-0.009996469428091626,-0.0050107258371645536,-0.0003586841844089861,0.019931848074112857,0.00821871830884957
2013-03-18,0.039956570474083186,-0.032914026212290004,0.007362984849760612,-0.013409652915995274,0.0003300787981572739,-0.00265094816567224,0.00821871830884957,0.026322036200019383,0.006068199031598276,0.019404163147675124,0.002132935956102422
2013-03-25,0.017100368312546355,0.0022875645628230856,-0.010133308946715103,-0.000643031572888475,-0.00029824212744067324,-0.0002642151647105351,0.002132935956102422,0.00035518483686036717,0.021900017965216456,0.047264312052707425,0.022472834779709405
2013-04-02,-0.07568227974735908,0.004190636075123599,0.0006426682752810331,-0.008367950815674874,0.0147210857592448,0.011890220571759258,0.022472834779709405,0.0328244890446614,0.027813763207496844,0.055321839541693674,0.027736802075574385
2013-04-09,-0.006559537904461621,-0.04450379426044293,-0.013845065211653462,0.06341101893702028,0.0007806383194601807,-0.0010449748031637895,0.027736802075574385,0.05234257281138621,0.0786646090114056,0.11247803864014072,-0.021851374647213095
2013-04-16,-0.0017345829029751236,0.020013167824488143,-0.0019432509842187695,-0.02529710279183739,0.0056622395500056655,0.0037923174682763516,-0.021851374647213095,0.028358262208070695,0.028713447044931062,0.06120726697005496,0.054739233345357796
2013-04-23,-0.04832924415399553,0.01814862769310821,-0.0005353330852229665,0.0240877182893513,-0.002532231529214002,0.0026702304165064916,0.054739233345357796,0.060624660773719086,0.09344914981838048,0.0930904656339715,0.07853321485928966
2013-04-30,0.08639965849806108,0.02042372139116999,-0.002615792536001582,-0.013156000569194859,0.008142322206653674,0.011831275721535306,0.07853321485928966,0.11142107355743436,0.16376364636882057,0.16983184540041885,0.006324457149221807
2013-05-07,0.035236198727019996,0.03884420556921686,0.0019624661184428627,0.015009848910501056,0.014477132069655951,0.017614695397248248,0.006324457149221807,0.13959690535386926,0.16795516756193996,0.1898551855271564,0.006582830638662607
2013-05-14,-0.03279997826739889,0.03425148497582242,0.006306066732082338,0.023114172381808018,0.010508334899682836,0.01488292002752889,0.006582830638662607,0.09144050264717407,0.15206516342089316,0.17987892662839,0.0386125693505055
2013-05-21,-0.009507532644352334,0.02215163114540797,0.0074919253836869815,0.004896180164434938,0.011262481231975485,0.011339219769658015,0.0386125693505055,0.05151985713838991,0.16294093069582427,0.24160553970722987,0.0008605362410025741
2013-05-29,0.01196021753577714,-0.04356057031064875,0.0056425839785419485,3.902427399715691e-05,-0.005524890171889396,-0.012539681003379322,0.0008605362410025741,0.04605593623017068,0.18565284158403994,0.214366288628971,-0.002871155835058925
2013-06-05,0.00035953455783133137,-0.009965269652842501,-0.01752089431002135,-0.021668755959289854,-0.022616405600276224,-0.024230114497330035,-0.002871155835058925,0.03660194975644915,0.12804245240362322,0.2214916022220037,0.006305587661124434
2013-06-12,-0.029456140810827147,0.014182981913244852,-0.011452245191813704,-0.04225696608211216,0.0023127819622068557,0.0022474539746673017,0.006305587661124434,0.004294968067068083,0.055814825205457996,0.21957847157427857,-0.011783434129006398
2013-06-19,-0.02149308807215755,0.03238355375993951,-0.012468347734376384,-0.006105875880600742,0.007769549553751531,0.01012520569791775,-0.011783434129006398,-0.008349002302940889,0.03770693392722979,0.20566210148916975,-0.006962653113560702
2013-06-26,-0.06074429875434406,-0.03047021129992622,0.023436803279587304,0.02716216290783624,-0.01346023651800543,-0.015884328072908183,-0.006962653113560702,-0.012440499581442666,0.024161450175006483,0.17622661359589964,-0.009947424579898723
2013-07-03,0.05552972511501997,0.014522349020590575,0.007739300012337691,0.026007081931895826,0.005233080035923265,0.007549753133743842,-0.009947424579898723,-0.028693511822465823,-0.02439854375539774,0.13854238694042653,0.04821594935680684
2013-07-11,0.015305282422192867,0.037432312556415326,-0.013504949652126397,-0.014155895909681249,0.03104096988335847,0.036236301581906716,0.04821594935680684,0.03130587166334742,0.02295686936040653,0.20860971094444647,-0.007029412036621441
2013-07-18,0.010406959356180412,-0.010442922985752112,0.00537930630238681,0.011190223526257093,0.0056512013098348746,0.008530558314882697,-0.007029412036621441,0.03123911274028668,0.018798613158844013,0.14684106556246723,-0.12135173557741119
2013-07-25,0.015489919854700052,-0.025557700266601202,-0.005616721770427824,0.007915606500127126,0.0004546218130361268,0.0005207715092065968,-0.12135173557741119,-0.08016519825722579,-0.10885871007969161,-0.053043884874233616,0.008880511549855363
2013-08-01,0.04062309095112937,0.018438848120075235,-0.008344935694989009,-0.026418090788591364,0.0046440590847627305,0.00978483406229369,0.008880511549855363,-0.11950063606417727,-0.08819476440082985,-0.05048783047360006,0.03779877868402837
2013-08-08,0.00943687840381946,-0.012866939242918818,-0.0029706071067195916,-0.012993814492148203,-0.00833377583449213,-0.005516494208065659,0.03779877868402837,-0.07467244534352746,-0.04343333260324078,-0.0192718824282343,-0.034016837921670096
2013-08-15,0.07699952671942034,-0.03766880673490025,0.005773279331975967,0.013198189290975826,-0.025229919774417908,-0.02153235207050308,-0.034016837921670096,0.012662452312213635,-0.06750274594501215,-0.0919012897004099,0.018697910617475166
2013-08-22,0.010091297560376855,0.01621150868298571,-0.005920081163683921,-0.00043952376795175496,-0.009871774378778397,-0.002627860206193766,0.018697910617475166,0.022479851379833438,-0.09702078468434383,-0.0740639153239373,0.03518712633790866
2013-08-29,-0.022641797503489602,-0.02114423870134452,0.0006002722315350262,-0.0008387192216723349,-0.008239691941231087,-0.011404782590964224,0.03518712633790866,0.01986819903371373,-0.05480424630981373,-0.03600563315096972,-0.07422260769007627
2013-09-06,0.013172949748641916,0.0278402509113711,0.008947255586453817,0.018386848424992053,0.005479876037497888,0.010323957162134079,-0.07422260769007627,-0.020337570734692445,-0.0076751184224788105,-0.11653382850217042,0.05860196945804841
